type,road_type,traffic_level,traffic_road_coverage,road_closure,road_category,road_subcategory,left_hand_traffic,coordinates,date,time,station
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,01:04:31,MER
LINESTRING,,0.654999971,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,10:34:24,MER
LINESTRING,,0.363000005,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,10:04:44,MER
LINESTRING,,0.363000005,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,10:04:44,MER
LINESTRING,,0.349999994,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,11:36:04,MER
LINESTRING,,0.191,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,11:05:02,MER
LINESTRING,,0.344999999,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,12:18:19,MER
LINESTRING,,0.423000008,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,12:03:20,MER
LINESTRING,,0.331999987,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,12:32:46,MER
LINESTRING,,0.209000006,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,12:48:24,MER
LINESTRING,,0.518000007,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,13:17:56,MER
LINESTRING,,0.518000007,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,13:17:56,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,13:03:16,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,13:32:34,MER
LINESTRING,,0.377000004,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,13:48:13,MER
LINESTRING,,0.490999997,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,14:17:35,MER
LINESTRING,,0.317999989,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,14:02:53,MER
LINESTRING,,0.614000022,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,14:33:18,MER
LINESTRING,,0.617999971,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,14:48:09,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,15:17:50,MER
LINESTRING,,0.555000007,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,15:02:54,MER
LINESTRING,,0.699999988,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,15:33:06,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,15:48:45,MER
LINESTRING,,0.75,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,16:18:33,MER
LINESTRING,,0.740999997,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,16:02:56,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,16:33:42,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,16:33:42,MER
LINESTRING,,0.740999997,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,19:35:11,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,02:35:09,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,02:04:36,MER
LINESTRING,,0.699999988,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,20:35:17,MER
LINESTRING,,0.331999987,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,20:04:44,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,21:34:30,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,21:04:50,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,21:04:50,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,22:34:38,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,22:05:04,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,22:05:04,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,23:34:45,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,23:05:11,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,03:35:15,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,03:04:43,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,04:34:21,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,04:04:47,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,05:34:47,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,05:05:14,MER
LINESTRING,,0.690999985,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,06:34:53,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,06:05:20,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,07:34:58,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,07:34:58,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,07:04:25,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,07:04:25,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,08:35:02,MER
LINESTRING,,0.736000001,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,08:04:30,MER
LINESTRING,,0.513999999,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,09:35:10,MER
LINESTRING,,0.754999995,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",06/03/2024,09:04:35,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,00:34:51,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,00:05:18,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,01:34:56,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,01:04:23,MER
LINESTRING,,0.536000013,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,10:33:25,MER
LINESTRING,,0.377000004,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,10:04:58,MER
LINESTRING,,0.504999995,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,10:48:24,MER
LINESTRING,,0.294999987,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,11:17:50,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,11:02:57,MER
LINESTRING,,0.344999999,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,11:48:35,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,12:18:21,MER
LINESTRING,,0.400000006,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,12:03:24,MER
LINESTRING,,0.773000002,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,12:33:14,MER
LINESTRING,,0.690999985,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,12:47:58,MER
LINESTRING,,0.476999998,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,13:18:20,MER
LINESTRING,,0.667999983,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,13:02:49,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,13:32:48,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,13:48:34,MER
LINESTRING,,1,full,,primary,,,"[[19.424477059181264, -99.12001624703407], [19.42455041669, -99.12004306912422], [19.42469207256894, -99.12010878324509], [19.424737604815746, -99.12015169858932]]",07/03/2024,14:17:54,MER
